"Tabela 3219 - Domicílios particulares permanentes, por número de moradores, segundo a situação do domicílio, o tipo de domicílio, a condição de ocupação e a existência de banheiro ou sanitário e esgotamento sanitário"
"Variável - Domicílios particulares permanentes (Unidades)"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Ano x Número de moradores x Situação do domicílio x Tipo de domicílio"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","2010"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","1 morador","2 moradores","3 moradores","4 moradores","5 moradores","6 moradores","7 moradores","8 moradores","9 moradores","10 moradores","11 moradores","12 moradores","13 moradores","14 moradores ou mais"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total"
"3304557126","Parque Anchieta - Rio de Janeiro (RJ)","Total","Total","8478","1091","2138","2261","1775","761","249","99","53","17","14","7","5","4","4"
"3304557127","Ricardo de Albuquerque - Rio de Janeiro (RJ)","Total","Total","9764","1574","2439","2567","1823","809","285","152","58","32","14","3","4","1","3"
"3304557128","Santa Teresa - Rio de Janeiro (RJ)","Total","Total","15323","3718","4379","3492","2175","957","324","150","75","25","15","5","4","2","2"
"3304557129","Joá - Rio de Janeiro (RJ)","Total","Total","250","46","48","52","55","24","14","4","3","2","1","-","-","-","1"
"3304557130","Itanhangá - Rio de Janeiro (RJ)","Total","Total","12782","1746","3332","3571","2476","1057","359","146","59","18","8","6","2","1","1"
"3304557131","Barra da Tijuca - Rio de Janeiro (RJ)","Total","Total","51167","10146","15861","12057","9224","2801","753","207","75","27","10","3","2","1","-"
"3304557132","Camorim - Rio de Janeiro (RJ)","Total","Total","655","87","194","171","115","45","29","10","2","-","2","-","-","-","-"
"3304557133","Vargem Pequena - Rio de Janeiro (RJ)","Total","Total","8419","1114","1900","2112","1796","836","344","173","67","40","17","8","4","1","7"
"3304557134","Vargem Grande - Rio de Janeiro (RJ)","Total","Total","4464","670","1041","1068","949","425","173","72","39","9","11","3","1","1","2"
"3304557135","Recreio dos Bandeirantes - Rio de Janeiro (RJ)","Total","Total","28332","4039","8071","7634","5569","2031","637","182","82","46","22","8","3","2","6"
"3304557136","Grumari - Rio de Janeiro (RJ)","Total","Total","44","5","8","6","12","5","2","5","1","-","-","-","-","-","-"
"3304557137","Coelho Neto - Rio de Janeiro (RJ)","Total","Total","11020","1787","2950","2797","2083","848","327","136","53","17","7","8","2","3","2"
"3304557138","Acari - Rio de Janeiro (RJ)","Total","Total","8015","1061","1664","1928","1627","916","447","192","88","37","26","8","8","4","9"
"3304557139","Barros Filho - Rio de Janeiro (RJ)","Total","Total","4591","758","1068","1133","937","399","171","69","38","5","5","3","1","-","4"
"3304557140","Costa Barros - Rio de Janeiro (RJ)","Total","Total","8675","1275","1815","2057","1763","984","438","162","97","37","27","10","5","1","4"
"3304557141","Pavuna - Rio de Janeiro (RJ)","Total","Total","31063","4223","7443","8077","6390","2813","1209","502","226","90","50","21","11","3","5"
"3304557142","Guaratiba - Rio de Janeiro (RJ)","Total","Total","33389","4059","7175","8508","7301","3682","1535","608","252","145","71","28","9","8","8"
"3304557143","Barra de Guaratiba - Rio de Janeiro (RJ)","Total","Total","1172","160","304","331","213","99","44","9","3","6","2","-","1","-","-"
"3304557144","Pedra de Guaratiba - Rio de Janeiro (RJ)","Total","Total","3083","480","757","764","603","280","115","48","17","8","6","2","2","-","1"
"3304557145","Higienópolis - Rio de Janeiro (RJ)","Total","Total","5422","839","1514","1455","1001","376","133","61","25","6","7","-","2","2","1"
"3304557146","Jacaré - Rio de Janeiro (RJ)","Total","Total","2668","385","686","645","515","250","119","37","13","7","3","5","2","-","1"
"3304557147","Maria da Graça - Rio de Janeiro (RJ)","Total","Total","2820","445","803","783","511","192","52","23","9","2","-","-","-","-","-"
"3304557148","Del Castilho - Rio de Janeiro (RJ)","Total","Total","5190","748","1397","1355","977","422","172","59","34","10","6","3","6","1","-"
"3304557149","Inhaúma - Rio de Janeiro (RJ)","Total","Total","15044","2366","3685","3835","2904","1355","520","229","79","43","13","5","3","2","5"
"3304557150","Engenho da Rainha - Rio de Janeiro (RJ)","Total","Total","8938","1379","2233","2443","1713","732","273","82","37","23","11","6","3","1","2"
"3304557151","Tomás Coelho - Rio de Janeiro (RJ)","Total","Total","7552","1181","1949","1968","1378","628","260","111","37","20","6","10","1","2","1"
"3304557152","Saúde - Rio de Janeiro (RJ)","Total","Total","946","203","233","220","165","69","25","18","3","3","3","2","-","1","1"
"3304557153","Paquetá - Rio de Janeiro (RJ)","Total","Total","1253","304","357","273","179","79","34","17","7","2","-","-","-","1","-"
"3304557154","Parque Columbia - Rio de Janeiro (RJ)","Total","Total","2935","421","692","737","589","292","122","46","20","11","2","2","-","-","1"
"3304557155","Jacarezinho - Rio de Janeiro (RJ)","Total","Total","11349","1682","2396","2703","2240","1163","530","273","171","73","56","18","30","8","6"
"3304557156","Rocinha - Rio de Janeiro (RJ)","Total","Total","23399","4073","5869","6185","4068","1817","752","334","137","72","46","20","13","3","10"
"3304557157","Complexo do Alemão - Rio de Janeiro (RJ)","Total","Total","21035","2916","4460","5067","4329","2452","1001","393","212","91","65","28","9","7","5"
"3304557158","Maré - Rio de Janeiro (RJ)","Total","Total","41731","6602","9727","10655","7755","4020","1581","705","356","169","84","35","17","13","12"
"3304557159","Vasco da Gama - Rio de Janeiro (RJ)","Total","Total","5345","926","1513","1298","959","377","163","55","25","14","7","2","5","1","-"
"3304557160","Gericinó - Rio de Janeiro (RJ)","Total","Total","781","119","161","183","174","95","27","15","3","1","-","1","2","-","-"
"3304904001","Alcântara - São Gonçalo (RJ)","Total","Total","4847","594","1175","1332","1203","395","106","29","7","3","3","-","-","-","-"
"3304904002","Antonina - São Gonçalo (RJ)","Total","Total","2544","421","638","683","506","200","65","19","4","5","2","-","1","-","-"
"3304904003","Boaçu - São Gonçalo (RJ)","Total","Total","8680","1300","2285","2223","1805","669","260","75","33","19","3","5","1","1","1"
"3304904004","Brasilândia I - São Gonçalo (RJ)","Total","Total","699","108","198","140","156","71","20","2","1","-","1","2","-","-","-"
"3304904005","Centro - São Gonçalo (RJ)","Total","Total","1943","272","439","454","516","186","55","11","4","4","1","1","-","-","-"
"3304904006","Colubandê - São Gonçalo (RJ)","Total","Total","9829","1237","2221","2617","2328","952","297","105","43","11","8","2","4","2","2"
"3304904007","Cruzeiro do Sul - São Gonçalo (RJ)","Total","Total","1726","212","435","452","392","146","58","22","4","4","-","-","-","1","-"
"3304904008","Engenho Pequeno I - São Gonçalo (RJ)","Total","Total","734","102","172","221","142","67","18","8","2","1","1","-","-","-","-"
"3304904009","Estrela do Norte - São Gonçalo (RJ)","Total","Total","2273","359","668","559","500","140","37","7","3","-","-","-","-","-","-"
"3304904010","Fazenda dos Mineiros - São Gonçalo (RJ)","Total","Total","1642","217","372","419","350","155","73","32","17","5","2","-","-","-","-"
"3304904011","Galo Branco - São Gonçalo (RJ)","Total","Total","4559","612","1151","1262","974","390","104","34","18","10","1","3","-","-","-"
"3304904012","Itaóca - São Gonçalo (RJ)","Total","Total","1257","188","297","315","259","113","46","21","10","4","1","2","-","1","-"
"3304904013","Itaúna - São Gonçalo (RJ)","Total","Total","5851","826","1417","1482","1273","531","187","73","36","13","11","1","-","-","1"
"3304904014","Lindo Parque I - São Gonçalo (RJ)","Total","Total","515","92","128","128","106","46","7","4","1","2","-","-","1","-","-"
"3304904015","Luiz Caçador - São Gonçalo (RJ)","Total","Total","1757","265","424","472","370","147","52","14","7","5","1","-","-","-","-"
"3304904016","Mutondo - São Gonçalo (RJ)","Total","Total","9015","1283","2382","2569","1887","632","179","49","25","5","2","1","-","-","1"
"3304904017","Mutuá - São Gonçalo (RJ)","Total","Total","4497","702","1151","1156","968","336","129","35","12","4","3","-","-","1","-"
"3304904018","Mutuaguaçu - São Gonçalo (RJ)","Total","Total","1852","263","477","488","401","142","42","24","12","1","-","-","2","-","-"
"3304904019","Mutuapira - São Gonçalo (RJ)","Total","Total","3093","453","772","780","680","257","93","30","10","7","6","2","1","2","-"
"3304904020","Nova Cidade - São Gonçalo (RJ)","Total","Total","4206","543","982","1140","1013","349","110","40","15","8","3","3","-","-","-"
"3304904021","Palmeiras - São Gonçalo (RJ)","Total","Total","3021","489","693","685","618","302","124","66","27","12","1","2","-","1","1"
"3304904022","Porto da Rosa - São Gonçalo (RJ)","Total","Total","7309","1126","1806","1790","1578","636","222","87","33","11","14","2","2","-","2"
"3304904023","Recanto das Acácias - São Gonçalo (RJ)","Total","Total","1060","176","231","263","228","95","50","11","5","-","-","-","1","-","-"
"3304904024","Rocha - São Gonçalo (RJ)","Total","Total","8854","1410","2232","2415","1794","628","245","77","36","8","7","2","-","-","-"
"3304904025","Salgueiro - São Gonçalo (RJ)","Total","Total","2965","419","689","774","634","275","106","37","21","4","2","2","1","1","-"
"3304904026","São Miguel - São Gonçalo (RJ)","Total","Total","1521","258","367","394","326","122","37","12","3","1","1","-","-","-","-"
"3304904027","Tribobó I - São Gonçalo (RJ)","Total","Total","587","73","131","146","114","81","31","6","4","-","1","-","-","-","-"
"3304904028","Trindade - São Gonçalo (RJ)","Total","Total","11551","1731","3067","3057","2378","885","285","88","38","12","3","3","3","1","-"
"3304904029","Vila Yara - São Gonçalo (RJ)","Total","Total","1609","214","386","415","404","135","38","12","3","1","1","-","-","-","-"
"3304904030","Zé Garoto I - São Gonçalo (RJ)","Total","Total","230","23","65","58","51","27","5","-","1","-","-","-","-","-","-"
"3304904031","Almerinda - São Gonçalo (RJ)","Total","Total","4404","561","985","1200","1012","420","151","44","21","5","3","1","-","1","-"
"3304904032","Amendoeira - São Gonçalo (RJ)","Total","Total","4736","558","1117","1340","1007","449","154","56","27","9","9","4","3","1","2"
"3304904033","Anaia Grande - São Gonçalo (RJ)","Total","Total","372","32","81","92","93","49","16","3","4","2","-","-","-","-","-"
"3304904034","Anaia Pequeno - São Gonçalo (RJ)","Total","Total","1766","247","389","433","409","159","71","31","13","7","5","2","-","-","-"
"3304904035","Arrastão - São Gonçalo (RJ)","Total","Total","1536","191","326","353","349","185","77","25","16","12","1","1","-","-","-"
"3304904036","Arsenal - São Gonçalo (RJ)","Total","Total","3899","444","890","922","1095","373","107","42","13","4","5","3","-","-","1"
"3304904037","Coelho - São Gonçalo (RJ)","Total","Total","6400","807","1452","1559","1452","808","194","76","32","9","4","1","2","3","1"
"3304904038","Eliane - São Gonçalo (RJ)","Total","Total","1311","159","267","344","320","130","42","20","16","6","4","2","1","-","-"
"3304904039","Engenho do Roçado - São Gonçalo (RJ)","Total","Total","2119","278","475","559","478","196","72","37","5","11","3","1","-","1","3"
"3304904040","Ieda - São Gonçalo (RJ)","Total","Total","1310","159","306","324","308","117","55","20","15","5","1","-","-","-","-"
"3304904041","Ipiíba - São Gonçalo (RJ)","Total","Total","484","58","110","120","121","47","15","4","4","1","2","1","1","-","-"
"3304904042","Jardim Amendoeira - São Gonçalo (RJ)","Total","Total","608","24","63","148","219","87","37","20","8","1","1","-","-","-","-"
"3304904043","Jardim Nova República - São Gonçalo (RJ)","Total","Total","2257","265","545","596","489","236","72","23","23","5","1","1","-","1","-"
"3304904044","Jockey - São Gonçalo (RJ)","Total","Total","3481","429","779","955","774","313","137","51","27","8","5","3","-","-","-"
"3304904045","Lagoinha I - São Gonçalo (RJ)","Total","Total","1049","147","251","262","249","93","25","13","8","-","1","-","-","-","-"
"3304904046","Largo da Idéia I - São Gonçalo (RJ)","Total","Total","415","47","106","105","87","49","15","4","2","-","-","-","-","-","-"
"3304904047","Maria Paula I - São Gonçalo (RJ)","Total","Total","3748","446","935","1005","809","339","120","49","28","6","5","2","3","-","1"
"3304904048","Pacheco I - São Gonçalo (RJ)","Total","Total","2668","349","577","729","586","262","100","39","11","8","6","-","1","-","-"
"3304904049","Raul Veiga I - São Gonçalo (RJ)","Total","Total","2713","355","624","753","601","271","66","19","13","8","3","-","-","-","-"
"3304904050","Rio do Ouro - São Gonçalo (RJ)","Total","Total","3334","414","758","929","766","284","111","48","17","4","1","2","-","-","-"
"3304904051","Sacramento I - São Gonçalo (RJ)","Total","Total","3357","415","772","831","800","314","132","54","22","12","3","1","1","-","-"
"3304904052","Santa Isabel - São Gonçalo (RJ)","Total","Total","4616","608","1038","1211","1035","422","186","65","34","11","5","1","-","-","-"
"3304904053","Tiradentes - São Gonçalo (RJ)","Total","Total","804","80","183","192","193","94","44","9","3","3","1","1","-","1","-"
"3304904054","Tribobó II - São Gonçalo (RJ)","Total","Total","1589","258","371","413","333","129","53","23","6","-","2","-","-","1","-"
"3304904055","Várzea das Moças - São Gonçalo (RJ)","Total","Total","1633","189","299","341","526","166","74","18","9","6","1","2","-","1","1"
"3304904056","Vila Candosa - São Gonçalo (RJ)","Total","Total","393","49","75","126","77","47","13","5","1","-","-","-","-","-","-"
"3304904057","Barracão - São Gonçalo (RJ)","Total","Total","1404","162","271","361","326","169","75","23","9","6","-","2","-","-","-"
"3304904058","Bom Retiro - São Gonçalo (RJ)","Total","Total","6611","948","1497","1667","1402","678","251","90","42","18","13","4","1","-","-"
"3304904059","Gebara - São Gonçalo (RJ)","Total","Total","174","26","39","35","36","15","12","6","2","1","1","-","-","1","-"
"3304904060","Guarani - São Gonçalo (RJ)","Total","Total","587","88","149","148","113","49","24","9","3","1","1","-","1","1","-"
"3304904061","Guaxindiba - São Gonçalo (RJ)","Total","Total","1206","171","273","287","232","141","50","21","19","10","2","-","-","-","-"
"3304904062","Jardim Catarina - São Gonçalo (RJ)","Total","Total","23422","3278","5407","6049","5121","2182","842","319","127","34","40","9","8","3","3"
"3304904063","Lagoinha II - São Gonçalo (RJ)","Total","Total","1638","226","424","495","332","107","38","10","2","2","1","-","-","-","1"
"3304904064","Laranjal - São Gonçalo (RJ)","Total","Total","6652","892","1538","1704","1403","662","252","99","47","21","19","4","7","1","3"
"3304904065","Largo da Idéia II - São Gonçalo (RJ)","Total","Total","244","31","59","69","47","26","7","2","3","-","-","-","-","-","-"
"3304904066","Marambaia - São Gonçalo (RJ)","Total","Total","6385","882","1424","1634","1430","648","224","92","34","10","4","1","2","-","-"
"3304904067","Miriambi - São Gonçalo (RJ)","Total","Total","2390","299","510","625","569","271","84","16","9","6","-","-","1","-","-"
"3304904068","Monjolos - São Gonçalo (RJ)","Total","Total","2817","371","657","727","680","242","93","30","13","3","1","-","-","-","-"
"3304904069","Pacheco II - São Gonçalo (RJ)","Total","Total","1709","171","438","495","405","132","40","15","9","3","1","-","-","-","-"
"3304904070","Raul Veiga II - São Gonçalo (RJ)","Total","Total","871","105","214","225","214","79","24","7","2","-","1","-","-","-","-"
"3304904071","Sacramento II - São Gonçalo (RJ)","Total","Total","887","106","206","239","218","90","18","5","3","1","-","-","1","-","-"
"3304904072","Santa Luzia - São Gonçalo (RJ)","Total","Total","5470","743","1249","1396","1281","517","194","50","17","11","7","1","2","1","1"
"3304904073","Vila Três - São Gonçalo (RJ)","Total","Total","1313","177","311","379","268","107","39","19","7","3","2","-","-","1","-"
"3304904074","Vista Alegre - São Gonçalo (RJ)","Total","Total","7114","735","1533","1735","1984","719","257","81","37","15","11","2","3","-","2"
"3304904075","Barro Vermelho I - São Gonçalo (RJ)","Total","Total","3248","429","783","914","717","279","75","32","8","5","3","3","-","-","-"
"3304904076","Boa Vista - São Gonçalo (RJ)","Total","Total","5620","761","1347","1531","1226","489","164","55","25","11","4","2","2","1","2"
"3304904077","Brasilândia II - São Gonçalo (RJ)","Total","Total","1658","275","459","424","337","98","43","15","5","2","-","-","-","-","-"
"3304904078","Camarão - São Gonçalo (RJ)","Total","Total","1152","141","314","343","231","81","26","5","5","3","1","2","-","-","-"
"3304904079","Covanca I - São Gonçalo (RJ)","Total","Total","2548","381","622","737","480","183","88","32","16","6","2","-","1","-","-"
"3304904080","Gradim - São Gonçalo (RJ)","Total","Total","5367","784","1286","1401","1163","473","156","51","34","10","4","1","1","2","1"
