Tabela 1552 - População residente, por situação do domicílio e sexo, segundo a forma de declaração da idade e a idade;;
Variável - População residente (Pessoas);;
Forma de declaração da idade - Total;;
Idade - Soma (0 a 4 anos + 5 a 9 anos + 10 a 14 anos + 15 anos + 16 anos + 17 anos + 18 anos);;
Ano - 2010;;
Situação do domicílio - Total;;
Sexo - Total;;
Cód.;Bairro;
3304904019;Mutuapira - São Gonçalo (RJ);2687
3304904020;Nova Cidade - São Gonçalo (RJ);3204
3304904021;Palmeiras - São Gonçalo (RJ);3231
3304904022;Porto da Rosa - São Gonçalo (RJ);6454
3304904023;Recanto das Acácias - São Gonçalo (RJ);930
3304904024;Rocha - São Gonçalo (RJ);6432
3304904025;Salgueiro - São Gonçalo (RJ);2809
3304904026;São Miguel - São Gonçalo (RJ);1069
3304904027;Tribobó I - São Gonçalo (RJ);603
3304904028;Trindade - São Gonçalo (RJ);8290
3304904029;Vila Yara - São Gonçalo (RJ);1156
3304904030;Zé Garoto I - São Gonçalo (RJ);135
3304904031;Almerinda - São Gonçalo (RJ);3864
3304904032;Amendoeira - São Gonçalo (RJ);4391
3304904033;Anaia Grande - São Gonçalo (RJ);358
3304904034;Anaia Pequeno - São Gonçalo (RJ);1798
3304904035;Arrastão - São Gonçalo (RJ);1476
3304904036;Arsenal - São Gonçalo (RJ);3916
3304904037;Coelho - São Gonçalo (RJ);5948
3304904038;Eliane - São Gonçalo (RJ);1322
3304904039;Engenho do Roçado - São Gonçalo (RJ);2080
3304904040;Ieda - São Gonçalo (RJ);1291
3304904041;Ipiíba - São Gonçalo (RJ);464
3304904042;Jardim Amendoeira - São Gonçalo (RJ);686
3304904043;Jardim Nova República - São Gonçalo (RJ);2088
3304904044;Jockey - São Gonçalo (RJ);3379
3304904045;Lagoinha I - São Gonçalo (RJ);877
3304904046;Largo da Idéia I - São Gonçalo (RJ);354
3304904047;Maria Paula I - São Gonçalo (RJ);3295
3304904048;Pacheco I - São Gonçalo (RJ);2507
3304904049;Raul Veiga I - São Gonçalo (RJ);2099
3304904050;Rio do Ouro - São Gonçalo (RJ);2855
3304904051;Sacramento I - São Gonçalo (RJ);3369
3304904052;Santa Isabel - São Gonçalo (RJ);4487
3304904053;Tiradentes - São Gonçalo (RJ);697
3304904054;Tribobó II - São Gonçalo (RJ);1266
3304904055;Várzea das Moças - São Gonçalo (RJ);2020
3304904056;Vila Candosa - São Gonçalo (RJ);337
3304904057;Barracão - São Gonçalo (RJ);1353
3304904058;Bom Retiro - São Gonçalo (RJ);6575
3304904059;Gebara - São Gonçalo (RJ);166
3304904060;Guarani - São Gonçalo (RJ);532
3304904061;Guaxindiba - São Gonçalo (RJ);1212
3304904062;Jardim Catarina - São Gonçalo (RJ);20926
3304904063;Lagoinha II - São Gonçalo (RJ);1238
3304904064;Laranjal - São Gonçalo (RJ);5589
3304904065;Largo da Idéia II - São Gonçalo (RJ);200
3304904066;Marambaia - São Gonçalo (RJ);5989
3304904067;Miriambi - São Gonçalo (RJ);2050
3304904068;Monjolos - São Gonçalo (RJ);2497
3304904069;Pacheco II - São Gonçalo (RJ);1408
3304904070;Raul Veiga II - São Gonçalo (RJ);690
3304904071;Sacramento II - São Gonçalo (RJ);767
3304904072;Santa Luzia - São Gonçalo (RJ);5013
3304904073;Vila Três - São Gonçalo (RJ);998
3304904074;Vista Alegre - São Gonçalo (RJ);6637
3304904075;Barro Vermelho I - São Gonçalo (RJ);2410
3304904076;Boa Vista - São Gonçalo (RJ);4710
3304904077;Brasilândia II - São Gonçalo (RJ);1091
3304904078;Camarão - São Gonçalo (RJ);630
3304904079;Covanca I - São Gonçalo (RJ);1882
3304904080;Gradim - São Gonçalo (RJ);4178
3304904081;Mangueira - São Gonçalo (RJ);737
3304904082;Neves I - São Gonçalo (RJ);1306
3304904083;Parada Quarenta - São Gonçalo (RJ);595
3304904084;Paraiso - São Gonçalo (RJ);1744
3304904085;Patronato - São Gonçalo (RJ);895
3304904086;Pita I - São Gonçalo (RJ);1606
3304904087;Porto da Madame - São Gonçalo (RJ);1792
3304904088;Porto Novo - São Gonçalo (RJ);4178
3304904089;Porto da Pedra - São Gonçalo (RJ);3125
3304904090;Porto Velho - São Gonçalo (RJ);2348
3304904091;Rosane - São Gonçalo (RJ);378
3304904092;Santa Catarina - São Gonçalo (RJ);2248
3304904093;Vila Lage - São Gonçalo (RJ);2235
3304904094;Zé Garoto II - São Gonçalo (RJ);861
3304904095;Barro Vermelho II - São Gonçalo (RJ);801
3304904096;Covanca II - São Gonçalo (RJ);1183
3304904097;Engenho Pequeno II - São Gonçalo (RJ);2696
3304904098;Lindo Parque II - São Gonçalo (RJ);1456
3304904099;Maria Paula II - São Gonçalo (RJ);1078
3304904100;Morro do Castro - São Gonçalo (RJ);1993
3304904101;Neves II - São Gonçalo (RJ);1290
3304904102;Novo México - São Gonçalo (RJ);1275
3304904103;Pita II - São Gonçalo (RJ);1641
3304904104;Santa Catarina II - São Gonçalo (RJ);1735
3304904105;Tenente Jardim - São Gonçalo (RJ);804
3304904106;Tribobó III - São Gonçalo (RJ);2804
3304904107;Venda da Cruz - São Gonçalo (RJ);1436
3304904108;Zumbi - São Gonçalo (RJ);1245
3305109001;Vila Tiradentes - São João de Meriti (RJ);5180
3305109002;Vilar dos Teles - São João de Meriti (RJ);27416
3305109003;Jardim Meriti - São João de Meriti (RJ);7593
3305109004;Eden - São João de Meriti (RJ);18388
3305109005;Engenheiro Belford - São João de Meriti (RJ);3180
3305109006;Agostinho Porto - São João de Meriti (RJ);3346
3305109007;Vila Rosali - São João de Meriti (RJ);5887
3305109008;Venda Velha - São João de Meriti (RJ);8287
3305109009;Parque Araruama - São João de Meriti (RJ);9292
3305109010;Jardim Sumaré - São João de Meriti (RJ);10129
3305109011;Jardim Metrópole - São João de Meriti (RJ);6981
3305109012;Jardim Paraiso - São João de Meriti (RJ);2593
3305109013;Coelho da Rocha - São João de Meriti (RJ);11792
3305109014;Tomazinho - São João de Meriti (RJ);3823
3305109015;São Matheus - São João de Meriti (RJ);5179
3305109016;Centro - São João de Meriti (RJ);6660
3305208001;Centro - São Pedro da Aldeia (RJ);761
3305208002;Nova São Pedro - São Pedro da Aldeia (RJ);90
3305208003;Porto da Aldeia - São Pedro da Aldeia (RJ);1370
3305208004;Poço Fundo - São Pedro da Aldeia (RJ);510
3305208005;Boqueirão - São Pedro da Aldeia (RJ);326
3305208006;Praia do Sudoeste - São Pedro da Aldeia (RJ);74
3305208007;Baleia - São Pedro da Aldeia (RJ);187
3305208008;Estação - São Pedro da Aldeia (RJ);627
3305208009;São José - São Pedro da Aldeia (RJ);465
3305208010;Fluminense - São Pedro da Aldeia (RJ);391
3305208011;Bela Vista - São Pedro da Aldeia (RJ);397
3305208012;Jardim Soledade - São Pedro da Aldeia (RJ);455
3305208013;Morro do Milagre - São Pedro da Aldeia (RJ);989
3305208014;Boa Vista - São Pedro da Aldeia (RJ);458
3305208015;Jardim Morada da Aldeia - São Pedro da Aldeia (RJ);267
3305208016;Recanto do Sol - São Pedro da Aldeia (RJ);301
3305208017;Jardim das Acácias - São Pedro da Aldeia (RJ);309
3305208018;Santo Antônio - São Pedro da Aldeia (RJ);224
3305208019;Rua do Fogo - São Pedro da Aldeia (RJ);40
3305208020;Pinheiros - São Pedro da Aldeia (RJ);368
3305208021;Flexeiras - São Pedro da Aldeia (RJ);365
3305208022;Balneário São Pedro - São Pedro da Aldeia (RJ);373
3305208023;Balneário São Pedro 2 - São Pedro da Aldeia (RJ);601
3305208024;Parque dos Meninos - São Pedro da Aldeia (RJ);300
3305208025;Balneário das Conchas - São Pedro da Aldeia (RJ);790
3305208026;Jardim Arco-Íris - São Pedro da Aldeia (RJ);143
3305208027;Praia Linda - São Pedro da Aldeia (RJ);819
3305208028;Campo Redondo - São Pedro da Aldeia (RJ);1833
3305208029;Colina - São Pedro da Aldeia (RJ);903
3305208030;São João - São Pedro da Aldeia (RJ);2534
3305208031;Parque Estoril - São Pedro da Aldeia (RJ);626
3305208032;Baixo Grande - São Pedro da Aldeia (RJ);710
3305208033;Ponta do Ambrósio - São Pedro da Aldeia (RJ);511
3305208034;Vinhateiro - São Pedro da Aldeia (RJ);1058
3305208035;Jardim Primavera - São Pedro da Aldeia (RJ);484
3305208036;Porto do Carro - São Pedro da Aldeia (RJ);2082
3305208037;Recanto das Orquídeas - São Pedro da Aldeia (RJ);1249
3305208038;Parque Arruda - São Pedro da Aldeia (RJ);177
3305208039;Alecrim - São Pedro da Aldeia (RJ);672
3305208040;Base AeroNaval - São Pedro da Aldeia (RJ);582
3305505001;Areal - Saquarema (RJ);86
3305505002;Barra Nova - Saquarema (RJ);529
3305505003;Boqueirão - Saquarema (RJ);760
3305505004;Centro - Saquarema (RJ);197
3305505005;Coqueiral - Saquarema (RJ);288
3305505006;Gravatá - Saquarema (RJ);271
3305505007;Guarani - Saquarema (RJ);786
3305505008;Ipitangas - Saquarema (RJ);679
3305505009;Itauna - Saquarema (RJ);1000
3305505010;Jardim - Saquarema (RJ);352
3305505011;Leigos - Saquarema (RJ);487
3305505012;Mombaça - Saquarema (RJ);296
3305505013;Porto da Roça I - Saquarema (RJ);722
3305505014;Porto Novo - Saquarema (RJ);252
3305505015;Vilatur - Saquarema (RJ);841
3305505016;Água Branca - Saquarema (RJ);209
3305505017;Alvorada - Saquarema (RJ);371
3305505018;Asfalto Velho - Saquarema (RJ);250
3305505019;Aterrado - Saquarema (RJ);115
3305505020;Bacaxá - Saquarema (RJ);1352
3305505021;Barreira - Saquarema (RJ);666
3305505022;Bicuíba - Saquarema (RJ);270
3305505023;Bonsucesso - Saquarema (RJ);642
3305505024;Caixa D'Água - Saquarema (RJ);195
3305505025;Comum - Saquarema (RJ);112
3305505026;Condado de Bacaxá - Saquarema (RJ);154
3305505027;de Fátima - Saquarema (RJ);259
3305505028;Engenho Grande - Saquarema (RJ);403
3305505029;Madressilva - Saquarema (RJ);739
3305505030;Morro dos Pregos - Saquarema (RJ);14
3305505031;Parque Marina - Saquarema (RJ);105
3305505032;Porto da Roça II - Saquarema (RJ);456
3305505033;Raia - Saquarema (RJ);576
3305505034;Retiro - Saquarema (RJ);931
3305505035;Rio da Areia - Saquarema (RJ);1155
3305505036;Rio Seco - Saquarema (RJ);379
3305505037;São Geraldo - Saquarema (RJ);436
3305505038;Verde Vale - Saquarema (RJ);158
3305505039;Basilea - Saquarema (RJ);959
3305505041;Jaconé - Saquarema (RJ);1422
3305505042;Sampaio Correia - Saquarema (RJ);348
3305505043;Serra de Mato Grosso - Saquarema (RJ);243
3305505044;Tingui - Saquarema (RJ);15
3305752001;Centro - Tanguá (RJ);1153
3305752002;Vila Cortes - Tanguá (RJ);1625
3305752003;Ampliação - Tanguá (RJ);1293
3305752004;Pinhão - Tanguá (RJ);1400
3305752005;Bandeirantes - Tanguá (RJ);1844
3305752006;Duques - Tanguá (RJ);735
3305752007;Mangueirinha - Tanguá (RJ);156
3305752008;Mangueiras - Tanguá (RJ);195
3305752009;Minério - Tanguá (RJ);56
3305752010;Núcleo Urbano de Posse dos Coutinhos - Tanguá (RJ);92
3305802001;Várzea - Teresópolis (RJ);1511
3305802002;Alto - Teresópolis (RJ);1247
3305802003;São Pedro - Teresópolis (RJ);6363
3305802004;Barra do Imbuí - Teresópolis (RJ);2128
3305802005;Tijuca - Teresópolis (RJ);863
3305802006;Bom Retiro - Teresópolis (RJ);386
3305802007;Araras - Teresópolis (RJ);546
3305802008;Barroso - Teresópolis (RJ);721
3305802009;Carlos Guinle - Teresópolis (RJ);281
3305802010;Meudom - Teresópolis (RJ);2135
3305802011;Ermitage - Teresópolis (RJ);401
3305802012;Parque São Luiz - Teresópolis (RJ);216
3305802013;Fazendinha - Teresópolis (RJ);278
3305802014;Cascata Guarani - Teresópolis (RJ);899
3305802015;Jardim Cascata - Teresópolis (RJ);72
3305802016;Morro dos Pinheiros - Teresópolis (RJ);618
3305802017;Soberbo - Teresópolis (RJ);124
3305802018;Granja Guarani - Teresópolis (RJ);716
3305802019;Parque do Ingá - Teresópolis (RJ);119
3305802020;Cascata dos Amores - Teresópolis (RJ);54
3305802021;Taumaturgo - Teresópolis (RJ);133
3305802024;Iucas - Teresópolis (RJ);218
3305802025;Agriões - Teresópolis (RJ);689
3305802027;Jardim Europa - Teresópolis (RJ);148
3305802028;Vila Muqui - Teresópolis (RJ);339
3305802029;Quinta da Barra - Teresópolis (RJ);83
3305802030;Paineiras - Teresópolis (RJ);1021
3305802031;Golfe - Teresópolis (RJ);282
3305802032;Artistas - Teresópolis (RJ);327
3305802033;Vale do Paraíso - Teresópolis (RJ);521
3305802034;Pimenteiras - Teresópolis (RJ);517
3305802035;Cascata do Imbuí - Teresópolis (RJ);324
3305802036;Posse - Teresópolis (RJ);355
3305802037;Quebra Frascos - Teresópolis (RJ);284
3305802038;Parque do Imbuí - Teresópolis (RJ);384
3305802039;Prata - Teresópolis (RJ);301
3305802040;Fonte Santa - Teresópolis (RJ);945
3305802041;Granja Florestal - Teresópolis (RJ);1326
3305802042;Jardim Salaco - Teresópolis (RJ);362
3305802043;Albuquerque - Teresópolis (RJ);568
3305802044;Caleme - Teresópolis (RJ);1038
3305802045;Quinta Lebrão - Teresópolis (RJ);2178
3305802046;Ficher - Teresópolis (RJ);662
3305802047;Jardim Meudon - Teresópolis (RJ);1359
3305802048;Santa Cecília - Teresópolis (RJ);767
3305802049;Caxangá - Teresópolis (RJ);244
3305802050;Nossa Senhora de Fátima - Teresópolis (RJ);418
3305802051;Corta Vento - Teresópolis (RJ);659
3305802052;Panorama - Teresópolis (RJ);97
3306305001;Aterrado - Volta Redonda (RJ);957
3306305002;Açude - Volta Redonda (RJ);2765
3306305003;Aero Clube - Volta Redonda (RJ);423
3306305004;Água Limpa - Volta Redonda (RJ);2823
3306305005;Belo Horizonte - Volta Redonda (RJ);606
3306305006;Barreira Cravo - Volta Redonda (RJ);362
3306305007;Belmonte - Volta Redonda (RJ);2165
3306305008;Brasilândia - Volta Redonda (RJ);888
3306305009;Bela Vista - Volta Redonda (RJ);134
3306305010;Candelária - Volta Redonda (RJ);506
3306305011;Casa de Pedra - Volta Redonda (RJ);3091
3306305012;Conforto - Volta Redonda (RJ);1266
3306305013;Dom Bosco - Volta Redonda (RJ);651
3306305014;Eucaliptal - Volta Redonda (RJ);1327
3306305015;Jardim Belvedere - Volta Redonda (RJ);1098
3306305016;Jardim Amália - Volta Redonda (RJ);1994
3306305017;Jardim Suiça - Volta Redonda (RJ);29
3306305018;Jardim Europa - Volta Redonda (RJ);200
3306305019;Jardim Padre Josimo Tavares - Volta Redonda (RJ);1638
3306305020;Laranjal - Volta Redonda (RJ);304
3306305021;Minerlândia - Volta Redonda (RJ);367
3306305022;Monte Castelo - Volta Redonda (RJ);990
3306305023;N. S. das Graças - Volta Redonda (RJ);197
3306305024;Niterói - Volta Redonda (RJ);426
3306305025;Ponte Alta - Volta Redonda (RJ);939
3306305026;Pinto da Serra - Volta Redonda (RJ);216
3306305027;Retiro - Volta Redonda (RJ);7163
3306305028;Rústico - Volta Redonda (RJ);244
3306305029;São João Batista - Volta Redonda (RJ);161
3306305030;São Cristóvão - Volta Redonda (RJ);418
3306305031;São Geraldo - Volta Redonda (RJ);877
3306305032;São João - Volta Redonda (RJ);502
3306305033;Santa Cruz - Volta Redonda (RJ);2264
3306305034;São Lucas - Volta Redonda (RJ);676
3306305035;São Luís - Volta Redonda (RJ);1743
3306305036;Santa Inês - Volta Redonda (RJ);107
3306305037;Santa Rita do Zarur - Volta Redonda (RJ);953
3306305038;Santo Agostinho - Volta Redonda (RJ);7427
3306305039;Sessenta - Volta Redonda (RJ);578
3306305040;Siderópolis - Volta Redonda (RJ);400
3306305041;Vila Brasília - Volta Redonda (RJ);4784
3306305042;Vila Mury - Volta Redonda (RJ);1729
3306305043;Vila Santa Cecília - Volta Redonda (RJ);628
3306305044;Voldac - Volta Redonda (RJ);355
3306305045;Três Poços - Volta Redonda (RJ);1624
3306305046;Vila Americana - Volta Redonda (RJ);1128
3306305047;Vila Rica - Volta Redonda (RJ);1146
3306305048;Jardim Belmonte - Volta Redonda (RJ);412
3306305049;Siderlândia - Volta Redonda (RJ);2663
3306305050;Santa Cruz II - Volta Redonda (RJ);781
3306305051;249 - Volta Redonda (RJ);595
3306305052;Jardim Paraíba - Volta Redonda (RJ);126
3502309001;Centro - Anhembi (SP);200
3502309002;Vila São José - Anhembi (SP);50
3502309003;Jardim Nova Anhembi - Anhembi (SP);100
3502309004;Recanto da Figueira - Anhembi (SP);237
3502309005;Jardim Bandeirantes - Anhembi (SP);30
3502309006;Jardim Cruzeiro - Anhembi (SP);53
3502309007;Morada do Sol - Anhembi (SP);304
3502309008;Nossa Senhora dos Navegantes - Anhembi (SP);209
3502309009;Altos de Anhembi - Anhembi (SP);7
3502309011;Centro (Pirambóia) - Anhembi (SP);54
3502309012;Jardim Nova Pirambóia - Anhembi (SP);67
3502309013;Nossa Senhora das Graças - Anhembi (SP);109
3503802001;Um - Artur Nogueira (SP);539
3503802002;Dois - Artur Nogueira (SP);1793
3503802003;Três - Artur Nogueira (SP);1369
3503802004;Quatro - Artur Nogueira (SP);1745
3503802005;Cinco - Artur Nogueira (SP);223
3503802006;Seis - Artur Nogueira (SP);1589
3503802007;Sete - Artur Nogueira (SP);1681
3503802008;Oito - Artur Nogueira (SP);466
3503802009;Nove - Artur Nogueira (SP);1405
3503802010;Dez - Artur Nogueira (SP);214
3503802011;Onze - Artur Nogueira (SP);537
3503802012;Doze - Artur Nogueira (SP);340
3503802013;Treze - Artur Nogueira (SP);36
3504107001;Água Espraiada - Atibaia (SP);4
3504107002;Alvinópolis - Atibaia (SP);5343
3504107004;Boa Vista - Atibaia (SP);278
3504107005;Brotas - Atibaia (SP);4297
3504107008;Caetetuba - Atibaia (SP);6333
3504107009;Caioçara - Atibaia (SP);968
3504107011;Campo dos Aleixos - Atibaia (SP);17
3504107013;Centro - Atibaia (SP);1865
3504107014;Guaxinduva - Atibaia (SP);280
3504107015;Iara - Atibaia (SP);59
3504107016;Itapetinga - Atibaia (SP);1603
3504107017;Jundiaizinho - Atibaia (SP);46
3504107019;Laranja Azeda - Atibaia (SP);77
3504107020;Laranjal - Atibaia (SP);21
3504107021;Maracanã - Atibaia (SP);683
3504107022;Marmeleiro - Atibaia (SP);811
3504107023;Mato Dentro do Lajeado - Atibaia (SP);6
3504107024;Mato Dentro - Atibaia (SP);908
3504107025;Pinheirinho - Atibaia (SP);138
3504107026;Piqueri - Atibaia (SP);2708
3504107028;Ponte - Atibaia (SP);612
3504107029;Ponte Alta - Atibaia (SP);42
3504107030;Portão - Atibaia (SP);971
3504107031;Ressaca - Atibaia (SP);847
3504107032;Ribeirão dos Porcos - Atibaia (SP);123
3504107034;Rio Abaixo - Atibaia (SP);460
3504107035;Rosário - Atibaia (SP);134
3504107036;São João das Pitas - Atibaia (SP);58
3504107037;Tanque - Atibaia (SP);2051
3504107038;Usina - Atibaia (SP);87
3505708001;Centro - Barueri (SP);1811
3505708002;Califórnia - Barueri (SP);5231
3505708003;Boa Vista - Barueri (SP);2435
3505708004;Alphaville - Barueri (SP);2464
3505708005;Jubran - Barueri (SP);183
3505708006;Tamboré - Barueri (SP);284
3505708007;Engenho Novo - Barueri (SP);6970
3505708008;Cruz Preta - Barueri (SP);4393
3505708009;Mutinga - Barueri (SP);10188
3505708010;Aldeia - Barueri (SP);1553
3505708011;Fazenda Militar - Barueri (SP);453
3505708012;Votupoca - Barueri (SP);12643
3505708013;Belval - Barueri (SP);6775
3505708014;Altos - Barueri (SP);67
3505708015;Aldeia da Serra - Barueri (SP);719
3505708016;Silveira - Barueri (SP);19580
3506102001;Jardim São Fernando - Bebedouro (SP);125
3506102002;Jardim Menino Deus I - Bebedouro (SP);320
3506102003;Vila Aeroporto - Bebedouro (SP);286
3506102004;Jardim Menino Deus II - Bebedouro (SP);370
3506102005;Residencial Vale do Sol - Bebedouro (SP);125
3506102006;Residencial Rassim Dibe - Bebedouro (SP);512
3506102007;Chácaras Parati - Bebedouro (SP);17
3506102008;Residencial Parati I - Bebedouro (SP);229
3506102009;Jardim Cláudia I - Bebedouro (SP);238
3506102010;Jardim Cláudia II - Bebedouro (SP);552
3506102011;Vila Santa Terezinha - Bebedouro (SP);287
3506102012;Residencial Bebedouro - Bebedouro (SP);946
3506102013;Jardim de Lúcia - Bebedouro (SP);437
3506102014;Jardim das Laranjeiras - Bebedouro (SP);297
3506102015;Distrito Industrial I - Bebedouro (SP);26
3506102016;Vila Irmã Antonieta Farani - Bebedouro (SP);276
3506102017;Vila Alto do Sumaré - Bebedouro (SP);91
3506102018;Distrito Industrial II - Bebedouro (SP);7
3506102019;Jardim das Acácias - Bebedouro (SP);145
3506102020;Residencial Centenário - Bebedouro (SP);964
3506102021;Residencial Pedro Maia - Bebedouro (SP);590
3506102022;Residencial Antônia Santaella - Bebedouro (SP);1001
3506102023;Vila Major Cícero de Carvalho - Bebedouro (SP);329
3506102024;Parque Residencial Irmãos Furquim - Bebedouro (SP);151
3506102025;Parque Residencial Santo Antônio - Bebedouro (SP);468
3506102026;Residencial São Francisco - Bebedouro (SP);51
3506102027;Residencial Franciscano - Bebedouro (SP);99
3506102028;Jardim Tropical - Bebedouro (SP);498
3506102029;Residencial União - Bebedouro (SP);1228
3506102030;Jardim Três Marias - Bebedouro (SP);134
3506102031;Jardim Ciranda - Bebedouro (SP);224
3506102032;Jardim do Sonho - Bebedouro (SP);91
3506102033;Jardim São João - Bebedouro (SP);63
3506102034;Jardim São Sebastião - Bebedouro (SP);74
3506102035;Vila Novo Lar - Bebedouro (SP);91
3506102036;Vila Paula - Bebedouro (SP);83
3506102037;Jardim Nossa Senhora Aparecida - Bebedouro (SP);71
3506102038;Jardim Paraíso - Bebedouro (SP);274
3506102039;Jardim Talarico - Bebedouro (SP);123
3506102040;Jardim Esplanada - Bebedouro (SP);71
3506102041;Jardim Casa Grande - Bebedouro (SP);212
3506102042;Vila Cruzeiro - Bebedouro (SP);120
3506102043;Jardim Marajá - Bebedouro (SP);235
